Anno,Relazione 1,Source,Relazione 2,Target
1991,Paolo Gianolio,2630,Caterpillar,326
1991,Massimo Bozzi,2580,Caterpillar,326
1991,Sandro Gibellini,2679,Caterpillar,326
1991,Aldo Banfi,2712,Caterpillar,326
1991,Danilo Rea,2747,Caterpillar,326
1991,Massimo Bozzi,2852,Caterpillar,326
1991,Franco Ambrosetti,3094,Caterpillar,326
1991,Giancarlo Porro,3101,Caterpillar,326
1991,Paolo Panigada,3161,Caterpillar,326
1991,Giovanni Troversi,3108,Caterpillar,326
1991,Leonardo Prete,3125,Caterpillar,326
1991,Maurizio Giammarco,3141,Caterpillar,326
1991,Sergio Rigon,3184,Caterpillar,326
1991,Claudio Allifranchini,3070,Caterpillar,326
1991,Samuele Cerri,3430,Caterpillar,326
1991,Margherita Ragnetti,3358,Caterpillar,326
1991,Moreno Ferrara,3380,Caterpillar,326
1991,Simonetta Robbiani,3443,Caterpillar,326
1991,Franco Battiato,67,Come un cammello in una grondaia,348
1991,EMI,942,Come un cammello in una grondaia,348
1991,Abbey Road Studios (UK),997,Come un cammello in una grondaia,348
1991,Enrico Maghenzani,1263,Come un cammello in una grondaia,348
1991,Simon Rhodes,1988,Come un cammello in una grondaia,348
1991,Benedict Fenner,1649,Come un cammello in una grondaia,348
1991,Andy Baker,1631,Come un cammello in una grondaia,348
1991,Antonio Ballista,2722,Come un cammello in una grondaia,348
1991,Filippo Destrieri,2772,Come un cammello in una grondaia,348
1991,Astarte Orchestra of London,2977,Come un cammello in una grondaia,348
1991,Amedeo Minghi,16,Nené,670
1991,Fonit Cetra,947,Nené,670
1991,Lead Recording Studios Roma,1077,Nené,670
1991,Maurizio Montanesi,1881,Nené,670
1991,Marco Petriaggi,2571,Nené,670
1991,Mario Zannini Quirini,2848,Nené,670
1991,Paolo Vallesi,149,Paolo Vallesi (LP),705
1991,Sugar,984,Paolo Vallesi (LP),705
1991,Santanna Recording Studios Castelfranco Emilia (MO),1128,Paolo Vallesi (LP),705
1991,Dado Parisini,1244,Paolo Vallesi (LP),705
1991,Gianni Salvatori,1761,Paolo Vallesi (LP),705
1991,Danilo Bastoni,1691,Paolo Vallesi (LP),705
1991,Alfiero Massimini,1622,Paolo Vallesi (LP),705
1991,Massimo Pacciani,2196,Paolo Vallesi (LP),705
1991,Riccardo Galardini,2654,Paolo Vallesi (LP),705
1991,Gianni Salvatori,2533,Paolo Vallesi (LP),705
1991,Dado Parisini,2744,Paolo Vallesi (LP),705
1991,"Stefano ""Cocco"" Cantini",3187,Paolo Vallesi (LP),705
1991,Beppe Dati,3227,Paolo Vallesi (LP),705
1991,Cristina Montanari,3246,Paolo Vallesi (LP),705
1991,Danilo Bastoni,3249,Paolo Vallesi (LP),705
1991,Ermanna Bacciglieri,3266,Paolo Vallesi (LP),705
1991,I ragazzi del coro di S. Anna,3309,Paolo Vallesi (LP),705
1991,Spagna,180,No Way Out,676
1991,Epic,943,No Way Out,676
1991,Larry Pignagnoli,1313,No Way Out,676
1991,Rhett Lawrence,1379,No Way Out,676
1991,Mark Thompson,2578,No Way Out,676
1991,Jovanotti,99,Una tribù che balla,875
1991,FRI Records,949,Una tribù che balla,875
1991,Claudio Cecchetto,1235,Una tribù che balla,875
1991,Roby Leoncini,2240,Una tribù che balla,875
1991,Daniele Iacono,2114,Una tribù che balla,875
1991,Luca Cersosimo,2180,Una tribù che balla,875
1991,Saturnino,2431,Una tribù che balla,875
1991,Andrea Braido,2449,Una tribù che balla,875
1991,Michele Centonze,2613,Una tribù che balla,875
1991,Massimo Mariello,2855,Una tribù che balla,875
1991,Giancarlo Porro,3101,Una tribù che balla,875
1991,Amedeo Bianchi,3056,Una tribù che balla,875
1991,Stefano Catani,3188,Una tribù che balla,875
1991,Emanuela Cortesi,3260,Una tribù che balla,875
1991,Lalla Francia,3324,Una tribù che balla,875
1991,Paola Folli,3393,Una tribù che balla,875
1991,Renato Zero,160,La coscienza di Zero,560
1991,RCA,974,La coscienza di Zero,560
1991,Studio Quattro Uno Roma,1175,La coscienza di Zero,560
1991,Studi BMG Ariola Roma,1143,La coscienza di Zero,560
1991,Gianluca Podio,1295,La coscienza di Zero,560
1991,Piero Pintucci,1570,La coscienza di Zero,560
1991,Geoff Westley,1489,La coscienza di Zero,560
1991,Dino D'Autorio,1464,La coscienza di Zero,560
1991,Renato Serio,1579,La coscienza di Zero,560
1991,Franco Finetti,1731,La coscienza di Zero,560
1991,Guido Di Toma,2054,La coscienza di Zero,560
1991,Ladri di biciclette,102,Figli di un do minore,432
1991,EMI,942,Figli di un do minore,432
1991,Celso Valli,1234,Figli di un do minore,432
1991,Celso Valli,1445,Figli di un do minore,432
1991,Luca Bignardi,1809,Figli di un do minore,432
1991,Massimo Carpani,1864,Figli di un do minore,432
1991,Davide Romani,2320,Figli di un do minore,432
1991,Paolo Gianolio,2630,Figli di un do minore,432
1991,Marco Tamburini,3132,Figli di un do minore,432
1991,Sandro Comini,3182,Figli di un do minore,432
1991,Antonella Melone,3216,Figli di un do minore,432
1991,Antonella Pepe,3217,Figli di un do minore,432
1991,Enzo Meneghinello,3265,Figli di un do minore,432
1991,James Thompson,3315,Figli di un do minore,432
1991,Luciano Genovesi,3346,Figli di un do minore,432
1991,Tazenda,189,Murales,659
1991,Visa Records,989,Murales,659
1991,Franco De Lucia,1278,Murales,659
1991,Mauro Cauchi,1337,Murales,659
1991,Stadio,182,Siamo tutti elefanti inventati,784
1991,EMI,942,Siamo tutti elefanti inventati,784
1991,Chorus Studio Bologna,1025,Siamo tutti elefanti inventati,784
1991,Umbi Studios - Maison Blanche Modena,1193,Siamo tutti elefanti inventati,784
1991,Benedict Fenner,1649,Siamo tutti elefanti inventati,784
1991,Leo Monti,1806,Siamo tutti elefanti inventati,784
1991,Luca Orioli,1813,Siamo tutti elefanti inventati,784
1991,Marti Jane Robertson,1853,Siamo tutti elefanti inventati,784
1991,Roberto Costa,1958,Siamo tutti elefanti inventati,784
1991,Stefano De Maio,1993,Siamo tutti elefanti inventati,784
1991,Marco Inzadi,2062,Siamo tutti elefanti inventati,784
1991,Claudio Golinelli,2312,Siamo tutti elefanti inventati,784
1991,Marco Tamburini,3132,Siamo tutti elefanti inventati,784
1991,Sandro Comini,3182,Siamo tutti elefanti inventati,784
1991,Geo Novi,3281,Siamo tutti elefanti inventati,784
1991,Iskra Menarini,3313,Siamo tutti elefanti inventati,784
1991,Milena Neri,3374,Siamo tutti elefanti inventati,784
1991,Saverio Grandi,3431,Siamo tutti elefanti inventati,784
1991,Susanna Campisi,3451,Siamo tutti elefanti inventati,784
1992,Luca Carboni,110,Carboni (LP),316
1992,RCA,974,Carboni (LP),316
1992,Clock Studio Bologna,1027,Carboni (LP),316
1992,Mauro Malavasi,1338,Carboni (LP),316
1992,Luca Malaguti,1811,Carboni (LP),316
1992,Luca Malaguti,2369,Carboni (LP),316
1992,Mauro Gardella,2601,Carboni (LP),316
1992,Mauro Patelli,2604,Carboni (LP),316
1992,Jimmy Villotti,2555,Carboni (LP),316
1992,Carolina Cara,3236,Carboni (LP),316
1992,Iskra Menarini,3313,Carboni (LP),316
1992,Zucchero,203,Miserere,651
1992,Polydor,971,Miserere,651
1992,Capri Digital Studios Capri (NA),1017,Miserere,651
1992,Metropolis Milano,1088,Miserere,651
1992,Olympic Studios (GER),1100,Miserere,651
1992,Corrado Rustici,1242,Miserere,651
1992,Memphis Horns,1549,Miserere,651
1992,Jon Mansey,1801,Miserere,651
1992,Massimo Carola,1863,Miserere,651
1992,Eriksen Desormiere,1712,Miserere,651
1992,Chris Bandy,1673,Miserere,651
1992,Noel Harris,1908,Miserere,651
1992,Gordon Lyon,1779,Miserere,651
1992,Tony Cousins,2078,Miserere,651
1992,Michael Shrieve,2206,Miserere,651
1992,Rosario Jermano,2245,Miserere,651
1992,Martin Beedle,2191,Miserere,651
1992,Carl Perazzo,2094,Miserere,651
1992,Raul Rekow,2227,Miserere,651
1992,Polo Jones,2411,Miserere,651
1992,Corrado Rustici,2485,Miserere,651
1992,Dodi Battaglia,2496,Miserere,651
1992,David Sancious,2753,Miserere,651
1992,Peter John Vettese,2893,Miserere,651
1992,Andrew Love,3059,Miserere,651
1992,Andy J. Forest,3060,Miserere,651
1992,Wayne Jackson,3192,Miserere,651
1992,Ocarine di Budrio,3155,Miserere,651
1992,Giorgia,3296,Miserere,651
1992,Iskra Menarini,3313,Miserere,651
1992,Mino Vergnaghi,3375,Miserere,651
1992,Antonella Pepe,3217,Miserere,651
1992,Adelmo e i suoi Sorapis,3194,Miserere,651
1992,Luciano Pavarotti,3347,Miserere,651
1992,Omero da Fano,3387,Miserere,651
1992,883,1,Hanno ucciso l'uomo ragno,468
1992,FRI Records,949,Hanno ucciso l'uomo ragno,468
1992,Studio Marton Milano,1170,Hanno ucciso l'uomo ragno,468
1992,Claudio Cecchetto,1235,Hanno ucciso l'uomo ragno,468
1992,Pier Paolo Peroni,1932,Hanno ucciso l'uomo ragno,468
1992,Marco Guarnerio,1836,Hanno ucciso l'uomo ragno,468
1992,Francesco De Gregori,64,Canzoni d'amore,311
1992,Columbia,933,Canzoni d'amore,311
1992,Vincenzo Mancuso,1415,Canzoni d'amore,311
1992,Elio Rivagli,2121,Canzoni d'amore,311
1992,Guido Guglielminetti,2350,Canzoni d'amore,311
1992,Vincenzo Mancuso,2698,Canzoni d'amore,311
1992,Lucio Bardi,2565,Canzoni d'amore,311
1992,Phil Palmer,2639,Canzoni d'amore,311
1992,Stefano Senesi,2947,Canzoni d'amore,311
1992,Claudio Guidetti,2740,Canzoni d'amore,311
1992,Luigi Grechi,3015,Canzoni d'amore,311
1992,Nino Rapicavoli,3030,Canzoni d'amore,311
1992,Orazio Maugeri,3156,Canzoni d'amore,311
1992,Lalla Francia,3324,Canzoni d'amore,311
1992,Lola Feghaly,3341,Canzoni d'amore,311
1992,Patrizia Giordano,3403,Canzoni d'amore,311
1992,Amedeo Minghi,16,I ricordi del cuore,480
1992,Fonit Cetra,947,I ricordi del cuore,480
1992,Renzo Arbore,161,Napoli punto e a capo,667
1992,L'Orchestra Italiana,101,Napoli punto e a capo,667
1992,Fonit Cetra,947,Napoli punto e a capo,667
1992,San Sebastiano Studio Napoli,1127,Napoli punto e a capo,667
1992,Capri Digital Studios Capri (NA),1017,Napoli punto e a capo,667
1992,Adriano Fabi,1208,Napoli punto e a capo,667
1992,Massimo Volpe,1541,Napoli punto e a capo,667
1992,Gaetano Ria,1742,Napoli punto e a capo,667
1992,Massimo Volpe,1871,Napoli punto e a capo,667
1992,Jovanotti,99,Lorenzo 1992,609
1992,FRI Records,949,Lorenzo 1992,609
1992,Pig Sound Forlì,1110,Lorenzo 1992,609
1992,Avant Garde Studio Milano,1012,Lorenzo 1992,609
1992,Claudio Cecchetto,1235,Lorenzo 1992,609
1992,Enrico La Falce,1704,Lorenzo 1992,609
1992,Marco Inzadi,2062,Lorenzo 1992,609
1992,Marco Riso,2189,Lorenzo 1992,609
1992,Daniele Iacono,2114,Lorenzo 1992,609
1992,Saturnino,2431,Lorenzo 1992,609
1992,Michele Centonze,2613,Lorenzo 1992,609
1992,Marco Guarnerio,2569,Lorenzo 1992,609
1992,Fabrizio Rioda,2513,Lorenzo 1992,609
1992,Gianni Farè,2791,Lorenzo 1992,609
1992,Massimo Mariello,2855,Lorenzo 1992,609
1992,Demo Morselli,3082,Lorenzo 1992,609
1992,Giancarlo Porro,3101,Lorenzo 1992,609
1992,Emanuela Cortesi,3260,Lorenzo 1992,609
1992,Lalla Francia,3324,Lorenzo 1992,609
1992,Mango,118,Come l'acqua,345
1992,Fonit Cetra,947,Come l'acqua,345
1992,Cave Digital Milano,1019,Come l'acqua,345
1992,Excalibur Milano,1048,Come l'acqua,345
1992,Fonoprint Bologna,1055,Come l'acqua,345
1992,Armando Mango,1221,Come l'acqua,345
1992,Mogol,1347,Come l'acqua,345
1992,Massimo Carpani,1864,Come l'acqua,345
1992,Marco Perani,1840,Come l'acqua,345
1992,Luca Bignardi,1809,Come l'acqua,345
1992,Luca Vittori,1817,Come l'acqua,345
1992,Marti Jane Robertson,1853,Come l'acqua,345
1992,Marco Albertini,1827,Come l'acqua,345
1992,Carmine Di,1667,Come l'acqua,345
1992,Steve Jackson,2001,Come l'acqua,345
1992,Mike Jarrett,1896,Come l'acqua,345
1992,Maurizio Maglianini,2066,Come l'acqua,345
1992,Lele Melotti,2176,Come l'acqua,345
1992,Manù Katché,2185,Come l'acqua,345
1992,Beppe Gemelli,2091,Come l'acqua,345
1992,Pino Palladino,2408,Come l'acqua,345
1992,Paolo Costa,2400,Come l'acqua,345
1992,Graziano Accinni,2545,Come l'acqua,345
1992,Mauro Paoluzzi,2603,Come l'acqua,345
1992,Dominic Miller,2497,Come l'acqua,345
1992,Celso Valli,2736,Come l'acqua,345
1992,Ian Kewley,2809,Come l'acqua,345
1992,Rocco Petruzzi,2922,Come l'acqua,345
1992,Paolo Grazia,3160,Come l'acqua,345
1992,Paolo Bighignoli,3158,Come l'acqua,345
1992,Paola Valente,3399,Come l'acqua,345
1992,Giorgio Vanni,3297,Come l'acqua,345
1992,Paolo Vallesi,149,La forza della vita,564
1992,Sugar,984,La forza della vita,564
1992,Massimo Pacciani,2196,La forza della vita,564
1992,Stefano Allegra,2433,La forza della vita,564
1992,Cesare Chiodo,2310,La forza della vita,564
1992,Riccardo Galardini,2654,La forza della vita,564
1992,Giacomo Castellano,2530,La forza della vita,564
1992,Paolo Vallesi,149,La forza della vita,564
1992,Gianni Salvatori,2533,La forza della vita,564
1992,Sergio Boni,2929,La forza della vita,564
1992,"Stefano ""Cocco"" Cantini",3187,La forza della vita,564
1992,Leonardo Abbate,3334,La forza della vita,564
1992,Giulia Fasolino,3299,La forza della vita,564
1992,Dado Parisini,3247,La forza della vita,564
1992,Danilo Amerio,3248,La forza della vita,564
1992,Betty Maineri,3232,La forza della vita,564
1992,Francesco Baccini,63,Nomi e cognomi,677
1992,CGD,926,Nomi e cognomi,677
1992,Glezos Alberganti,1306,Nomi e cognomi,677
1992,Mina,130,Sorelle Lumière,800
1992,PDU,967,Sorelle Lumière,800
1992,Studi PDU Lugano (SVI),1149,Sorelle Lumière,800
1992,Nuccio Rinaldis,1909,Sorelle Lumière,800
1992,Ellade Bandini,2122,Sorelle Lumière,800
1992,Roberto Gatto,2233,Sorelle Lumière,800
1992,Jacinto Pereira De Tazza,2163,Sorelle Lumière,800
1992,Massimo Moriconi,2380,Sorelle Lumière,800
1992,Andrea Braido,2449,Sorelle Lumière,800
1992,Paolo Gianolio,2630,Sorelle Lumière,800
1992,Sandro Gibellini,2679,Sorelle Lumière,800
1992,Sergio Farina,2680,Sorelle Lumière,800
1992,Danilo Rea,2747,Sorelle Lumière,800
1992,Antonio Faraò,2724,Sorelle Lumière,800
1992,Massimiliano Pani,2851,Sorelle Lumière,800
1992,Franco Ambrosetti,3094,Sorelle Lumière,800
1992,Maurizio Giammarco,3141,Sorelle Lumière,800
1992,Samuele Cerri,3430,Sorelle Lumière,800
1992,Simonetta Robbiani,3443,Sorelle Lumière,800
1992,Moreno Ferrara,3380,Sorelle Lumière,800
1992,Fiorella Mannoia,60,I treni a vapore,481
1992,Epic,943,I treni a vapore,481
1992,Garden Studio Bergamo,1058,I treni a vapore,481
1992,Metropolis Milano,1088,I treni a vapore,481
1992,Morning Studios Milano,1090,I treni a vapore,481
1992,Piero Fabrizi,1367,I treni a vapore,481
1992,Fio Zanotti,1479,I treni a vapore,481
1992,Giambattista Lizzori,1746,I treni a vapore,481
1992,Renato Cantele,1948,I treni a vapore,481
1992,Maurizio Camagna,1877,I treni a vapore,481
1992,Maurizio Biancani,1876,I treni a vapore,481
1992,Paolo Iafelice,1916,I treni a vapore,481
1992,Antonio Baglio,1636,I treni a vapore,481
1992,Lele Melotti,2176,I treni a vapore,481
1992,Walter Calloni,2278,I treni a vapore,481
1992,Gavin Harrison,2140,I treni a vapore,481
1992,Paolo Costa,2400,I treni a vapore,481
1992,Pier Michelatti,2405,I treni a vapore,481
1992,Piero Fabrizi,2640,I treni a vapore,481
1992,Paolo Gianolio,2630,I treni a vapore,481
1992,Fio Zanotti,2773,I treni a vapore,481
1992,Paolo Gianolio,2887,I treni a vapore,481
1992,Lucio Fabbri,3014,I treni a vapore,481
1992,Giancarlo Parisi,3100,I treni a vapore,481
1992,Lalla Francia,3324,I treni a vapore,481
1992,Silvio Pozzoli,3440,I treni a vapore,481
1992,Moreno Ferrara,3380,I treni a vapore,481
1992,Enrico Ruggeri,50,Peter Pan,719
1992,CGD,926,Peter Pan,719
1992,Condulmer Studio Treviso,1029,Peter Pan,719
1992,Penelope Studio Milano,1107,Peter Pan,719
1992,Logic Studios Milano,1079,Peter Pan,719
1992,Penelope,1357,Peter Pan,719
1992,Vittorio Cosma,1419,Peter Pan,719
1992,Luigi Schiavone,1525,Peter Pan,719
1992,Vittorio Cosma,1603,Peter Pan,719
1992,Luigi Schiavone,1821,Peter Pan,719
1992,Pino Pischetola,1941,Peter Pan,719
1992,Sandro Franchin,1978,Peter Pan,719
1992,Luigi Fiore,2182,Peter Pan,719
1992,Mao Granata,2186,Peter Pan,719
1992,Fabrizio Palermo,2327,Peter Pan,719
1992,Luigi Schiavone,2566,Peter Pan,719
1992,Francesco Saverio Porciello,2522,Peter Pan,719
1992,Vittorio Cosma,2960,Peter Pan,719
1992,Alberto Tafuri,2710,Peter Pan,719
1992,Claudio Frigerio,2982,Peter Pan,719
1992,Mauro Righini,3026,Peter Pan,719
1992,Roberto Lucano,3039,Peter Pan,719
1992,Adalberto Murari,2964,Peter Pan,719
1992,Giacomo Doro,3283,Peter Pan,719
1992,Giuseppe Gadau,3301,Peter Pan,719
1992,Marina Marazzi,3362,Peter Pan,719
1992,Tony Coradduzza,3454,Peter Pan,719
1992,I Piccoli cantori di Milano,3308,Peter Pan,719
1992,Paolo Conte,148,900,204
1992,CGD,926,900,204
1992,Studiottanta Fortuna Records Asti,1179,900,204
1992,Renzo Fantini,1378,900,204
1992,Alessandra Sillano,1612,900,204
1992,Filippo Gabbrielli,1725,900,204
1992,Alfiero Massimini,2028,900,204
1992,Daniele Di Gregorio,2113,900,204
1992,Massimo Dall'Omo,2194,900,204
1992,Jino Touche,2359,900,204
1992,Claudio Dadone,2481,900,204
1992,Renzo Marino,2652,900,204
1992,Daniele Dall'Omo,2488,900,204
1992,Leo Martina,2820,900,204
1992,Massimo Pitzianti,2856,900,204
1992,Massimo Barbierato,3023,900,204
1992,Sergio Gavioli,3042,900,204
1992,Roberto Caviglione,3038,900,204
1992,Luciano Girardengo,3013,900,204
1992,Davide Di Gregorio,3080,900,204
1992,Eleonora Nervi,3085,900,204
1992,James Thompson,3118,900,204
1992,Marc Laferrière,3129,900,204
1992,Aleandro Baldi,11,Il sole,506
1992,Ricordi,976,Il sole,506
1992,Giancarlo Bigazzi,1289,Il sole,506
1992,Marco Falagiani,1528,Il sole,506
1992,Paolo Bianchi,2220,Il sole,506
1992,Carmelo Isgrò,2309,Il sole,506
1992,Riccardo Galardini,2654,Il sole,506
1992,Mario Manzani,2576,Il sole,506
1992,Fabio Tricomi,2512,Il sole,506
1992,Marco Falagiani,2839,Il sole,506
1992,Goffredo Orlandi,2804,Il sole,506
1992,Maurizio Picchiò,3024,Il sole,506
1992,Laura Landi,3327,Il sole,506
1992,Agostino Penna,3196,Il sole,506
1992,Danilo Amerio,3248,Il sole,506
1992,Ermanna Bacciglieri,3266,Il sole,506
1992,Moreno Ferrara,3380,Il sole,506
1992,Francesca Balestracci,3273,Il sole,506
1992,Leonardo Abbate,3334,Il sole,506
1992,Massimo Rastrelli,3368,Il sole,506
1992,Elio e le Storie Tese,48,"Italyan, Rum Casusu Çikti",536
1992,Hukapan,953,"Italyan, Rum Casusu Çikti",536
1992,Psycho Milano,1115,"Italyan, Rum Casusu Çikti",536
1992,Excalibur Milano,1048,"Italyan, Rum Casusu Çikti",536
1992,Claudio Dentes (Otar Bolivecic),1236,"Italyan, Rum Casusu Çikti",536
1992,Ignazio Morviducci,1790,"Italyan, Rum Casusu Çikti",536
1992,Enrico La Falce,1704,"Italyan, Rum Casusu Çikti",536
1992,Franco Cufone,1730,"Italyan, Rum Casusu Çikti",536
1992,Guido Zambrini,1786,"Italyan, Rum Casusu Çikti",536
1992,Luca Vittori,1817,"Italyan, Rum Casusu Çikti",536
1992,Mario Fegnec,1845,"Italyan, Rum Casusu Çikti",536
1992,Paolo Panigada,1921,"Italyan, Rum Casusu Çikti",536
1992,Giacomo Gatti,1744,"Italyan, Rum Casusu Çikti",536
1992,Massimo Pellegrini,1868,"Italyan, Rum Casusu Çikti",536
1992,Pino Di Nardo,1939,"Italyan, Rum Casusu Çikti",536
1992,Cozette Roché,1684,"Italyan, Rum Casusu Çikti",536
1992,Naco,2213,"Italyan, Rum Casusu Çikti",536
1992,Claudio Allifranchini,3070,"Italyan, Rum Casusu Çikti",536
1992,Giancarlo Porro,3101,"Italyan, Rum Casusu Çikti",536
1992,Fernando Brusco,3091,"Italyan, Rum Casusu Çikti",536
1992,Mauro Parodi,3145,"Italyan, Rum Casusu Çikti",536
1992,Les Mysteres des Voix Bulgares,3336,"Italyan, Rum Casusu Çikti",536
1992,Edoardo Bennato,46,Il paese dei balocchi,500
1992,Virgin,987,Il paese dei balocchi,500
1992,Mauro Spina,1341,Il paese dei balocchi,500
1992,Franco De Lucia,1278,Il paese dei balocchi,500
1992,Pino Pischetola,1941,Il paese dei balocchi,500
1992,Antonio Baglio,2031,Il paese dei balocchi,500
1992,Mauro Spina,2204,Il paese dei balocchi,500
1992,Roberto D'Aquino,2422,Il paese dei balocchi,500
1992,Roberto Melone,2663,Il paese dei balocchi,500
1992,Bo Diddley,2461,Il paese dei balocchi,500
1992,Luciano Ninzatti,2564,Il paese dei balocchi,500
1992,Lucio Bardi,2565,Il paese dei balocchi,500
1992,Franco Giacola,2524,Il paese dei balocchi,500
1992,Pino Scagliarini,2903,Il paese dei balocchi,500
1992,Umberto Cimino,2956,Il paese dei balocchi,500
1992,Mauro Negri,3144,Il paese dei balocchi,500
